"행정구","행정동","청년인구","사업체수","종사자수","혼인","대학 수","교통밀접도","완전월세액","행정동코드","필요도지수","cluster"
"강동구","강일동",0.490985611101632,0.0567772170151406,0.101422601009361,0.373831775700935,0,0.529411764705882,0.195385128970824,1125051,0.342844584850088,1
"강동구","명일1동",0.420235454700563,0.103460706560923,0.0372795320129189,0.595015576323987,0,0.156862745098039,0.224098067312326,1125053,0.271471132156463,3
"강동구","명일2동",0.229881135187397,0.0582792597933189,0.0214591771539774,0.0529595015576324,0,0.137254901960784,0.0823047809554049,1125054,0.0777128726222955,3
"강동구","고덕2동",0.36461354717625,0.0396539293439077,0.0132764371083744,0.320872274143302,0,0.137254901960784,0.169778596320086,1125056,0.172340017804271,3
"강동구","암사2동",0.277768298925098,0.0493270848353761,0.0200934332924978,0.339563862928349,0,0.0392156862745098,0.261403375244933,1125058,0.138194967890482,3
"강동구","천호1동",0.450264459989763,0.0911439557798606,0.0295950247064823,1,0,0.156862745098039,0.112748578511102,1125061,0.388654027451064,1
"강동구","천호3동",0.511573679121879,0.108928142273492,0.0421504897334748,0.404984423676012,0,0.0980392156862745,0.180185429877007,1125063,0.239245471551789,3
"강동구","성내1동",0.345049195245408,0.122025955299207,0.102542159282076,0.610591900311526,0,0.166666666666667,0.195258359406811,1125065,0.282979759471073,3
"강동구","둔촌1동",0,0,0,0.11214953271028,0,0.0588235294117647,0.205358339789492,1125070,0,3
"강동구","둔촌2동",0.42956264573736,0.0922855082912761,0.0538091358299678,0.224299065420561,0,0.264705882352941,0.229646706956288,1125071,0.216182033294801,3
"강동구","길동",0.839390320195644,0.301610189858207,0.122823162546966,0.831775700934579,0,0.294117647058824,0.166769741718461,1125074,0.549672181079905,1
